SuburbId,PostalCode,Suburb,Latitude,Longitude
629,3463,Baringhup,-36.984271,143.951487
630,3463,Baringhup West,-36.951137,143.871634
631,5453,Barinia,-33.764419,138.635081
632,3723,Barjarg,-36.915200,145.976846
633,4615,Barker Creek Flat,-26.648199,151.946486
634,3451,Barkers Creek,-37.029200,144.239946
635,2474,Barkers Vale,-28.538014,153.123465
636,3381,Barkly,-36.941793,143.211642
637,3352,Barkstead,-37.462409,144.085601
638,4605,Barlil,-26.204516,151.885957
639,4703,Barlows Hill,-23.107530,150.742763
640,4625,Barlyne,-25.704258,151.635977
641,3639,Barmah,-36.023458,144.973324
642,4703,Barmaryee,-23.131000,150.703155
643,2668,Barmedman,-34.184676,147.406754
644,5345,Barmera,-34.252037,140.466708
645,4703,Barmoya,-23.147339,150.558296
646,5641,Barna,-33.183815,136.619341
647,3557,Barnadown,-36.653535,144.506417
648,4702,Barnard,-23.994458,149.719105
649,3688,Barnawartha,-36.105488,146.673164
650,3691,Barnawartha North,-36.067175,146.727029
651,5434,Barndioota,-31.795825,138.357939
652,7150,Barnes Bay,-43.123188,147.361350
653,4680,Barney Point,-23.856785,151.271287
654,4287,Barney View,-28.260921,152.781251
655,2852,Barneys Reef,-32.185066,149.529756
656,2278,Barnsley,-32.932412,151.590415
657,3871,Baromi,-38.403622,146.176387
658,3249,Barongarook,-38.413808,143.583605
659,3249,Barongarook West,-38.404379,143.547697
660,3644,Barooga,-35.913566,145.688503
661,5495,Baroota,-32.924116,137.982971
662,5351,Barossa Goldfields,-34.653345,138.819703
663,2347,Barraba,-30.378339,150.610642
664,3221,Barrabool,-38.169970,144.226425
665,6275,Barrabup,-33.836425,115.661690
666,2528,Barrack Heights,-34.565203,150.857066
667,2528,Barrack Point,-34.563249,150.867375
668,2441,Barraganyatti,-30.875913,152.916973
669,2546,Barragga Bay,-36.502628,150.053011
670,3525,Barrakee,-36.268867,143.426085
671,4416,Barramornie,-27.013259,150.060549
672,3249,Barramunga,-38.569350,143.692959
673,3537,Barraport,-36.011488,143.671965
674,3537,Barraport West,-36.018669,143.527848
675,4809,Barratta,-19.531139,147.213564
676,2577,Barren Grounds,-34.671506,150.711828
677,2577,Barrengarry,-34.720683,150.523543
678,7054,Barretta,-43.045835,147.264843
679,2460,Barretts Creek,-29.349686,152.749863
680,4872,Barrine,-17.231966,145.623320
681,2540,Barringella,-34.935112,150.457584
682,4816,Barringha,-19.527599,146.815324
683,7306,Barrington,-41.330694,146.281867
684,2422,Barrington Tops,-31.897867,151.570361
685,4490,Barringun,-28.843124,145.816249
686,4878,Barron,-16.838291,145.708683
687,4870,Barron Gorge,-16.871312,145.658936
688,6712,Barrow Island,-20.863220,115.407403
689,2340,Barry,-31.581575,151.316427
690,3458,Barrys Reef,-37.451989,144.293564
691,4861,Bartle Frere,-17.448355,145.884257
692,221,Barton,-35.201372,149.095065
693,3329,Barunah Park,-38.021070,143.856658
694,5520,Barunga Gap,-33.828679,138.124671
695,3737,Barwidgee,-36.511933,146.772708
696,4872,Barwidgi,-17.736890,144.530657
697,3722,Barwite,-37.009455,146.217440
698,2396,Barwon,-31.036134,148.979059
699,3243,Barwon Downs,-38.468578,143.758408
700,3227,Barwon Heads,-38.281078,144.491790
701,2460,Baryulgil,-29.219261,152.604392
702,4820,Basalt,-19.846003,145.594899
703,4871,Basilisk,-17.660211,145.991997
704,4305,Basin Pocket,-27.601066,152.772672
705,2540,Basin View,-35.091103,150.562281
706,6056,Baskerville,-31.797228,116.028160
707,5138,Basket Range,-34.947265,138.764194
708,3991,Bass,-38.480541,145.467733
709,2197,Bass Hill,-33.900608,150.992888
710,6934,Bassendean,-31.915103,115.921101
711,2439,Batar Creek,-31.658604,152.679031
712,845,Batchelor,-13.038663,131.072091
713,2261,Bateau Bay,-33.381213,151.479104
714,2536,Batehaven,-35.732110,150.199539
715,6150,Bateman,-32.059615,115.844417
716,2536,Batemans Bay,-35.708152,150.174704
717,3221,Batesford,-38.088082,144.274343
718,2795,Bathampton,-33.491908,149.407700
719,3730,Bathumi,-36.026715,146.084897
720,2795,Bathurst,-33.419780,149.574258
721,2730,Batlow,-35.522019,148.144623
722,3058,Batman,-37.733524,144.962837
723,4551,Battery Hill,-26.777639,153.134820
724,7004,Battery Point,-42.892767,147.333242
725,6284,Baudin,-33.865006,115.424214
726,5222,Baudin Beach,-35.776086,137.870207
727,4718,Bauhinia,-24.568117,149.297694
728,1755,Baulkham Hills,-33.767239,150.968177
729,4650,Bauple,-25.813247,152.617550
730,4650,Bauple Forest,-25.878045,152.655116
731,3833,Baw Baw,-37.836059,146.259948
732,3833,Baw Baw Village,-37.845666,145.995025
733,2539,Bawley Point,-35.522387,150.393202
734,3911,Baxter,-38.195383,145.158007
735,2422,Baxters Ridge,-31.711123,151.854774
736,5223,Bay Of Shoals,-35.613861,137.572636
737,2261,Bay Village,-33.376325,151.473838
738,5260,Bayah,-34.605515,140.296746
739,3375,Bayindeen,-37.305549,143.163733
740,3981,Bayles,-38.179036,145.573638
741,6714,Baynton,-20.752741,116.807508
742,3444,Baynton East,-37.122322,144.711930
743,6330,Bayonet Head,-34.981457,117.926857
744,4478,Bayrick,-25.479054,146.011909
745,6053,Bayswater,-31.917830,115.913379
746,3153,Bayswater North,-37.830300,145.275095
747,820,Bayview,-12.440944,130.856539
748,4868,Bayview Heights,-16.962827,145.730429
749,4818,Beach Holm,-19.202291,146.659747
750,6530,Beachlands,-28.788893,114.599480
751,4510,Beachmere,-27.129058,153.052258
752,5280,Beachport,-37.480978,140.013040
753,6472,Beacon,-30.451404,117.865646
754,2100,Beacon Hill,-33.752406,151.261272
755,7270,Beaconsfield,-41.201299,146.816927
756,3808,Beaconsfield Upper,-38.004643,145.409755
757,6440,Beadell,-27.851670,127.574170
758,3475,Bealiba,-36.789386,143.549822
759,2469,Bean Creek,-28.618977,152.590462
760,2827,Bearbong,-31.663930,148.881171
761,2870,Beargamil,-33.004174,148.309445
762,3641,Bearii,-35.918029,145.331720
763,3517,Bears Lagoon,-36.298881,143.915229
764,4886,Beatrice,-17.542146,145.605722
765,5320,Beatty,-34.005379,139.435986
766,3579,Beauchamp,-35.612248,143.623573
767,4285,Beaudesert,-27.986322,152.995620
768,4724,Beaufort,-23.568723,146.820887
769,6394,Beaufort River,-33.566110,117.031940
770,3193,Beaumaris,-37.986285,145.032876
771,5066,Beaumont,-34.950576,138.661084
772,2155,Beaumont Hills,-33.703416,150.946875
773,5320,Beaumonts,-34.038917,139.675231
774,7270,Beauty Point,-41.158477,146.822251
775,4650,Beaver Rock,-25.509848,152.803936
776,3478,Beazleys Bridge,-36.713108,143.157179
777,6107,Beckenham,-32.014104,115.964808
778,2665,Beckom,-34.327310,146.959974
779,2340,Bective,-30.988172,150.772119
780,2665,Bectric,-34.477176,147.289448
781,6052,Bedford,-31.911949,115.893304
782,5042,Bedford Park,-35.019843,138.568127
783,3135,Bedford Road,-37.820951,145.246663
784,6112,Bedfordale,-32.174419,116.050632
785,2871,Bedgerebong,-33.360915,147.696173
786,4829,Bedourie,-24.359695,139.469579
787,3251,Beeac,-38.193925,143.640459
788,4385,Beebo,-28.722738,150.967237
789,3237,Beech Forest,-38.632695,143.561186
790,6063,Beechboro,-31.867238,115.924904
791,4680,Beecher,-23.895629,151.203773
792,7252,Beechford,-41.027970,146.951248
793,6556,Beechina,-31.860734,116.315042
794,4211,Beechmont,-28.125836,153.188479
795,2446,Beechwood,-31.436805,152.678408
796,3747,Beechworth,-36.360341,146.687966
797,2119,Beecroft,-33.749498,151.064533
798,2540,Beecroft Peninsula,-35.007431,150.798640
799,6260,Beedelup,-34.349615,115.935794
800,6224,Beela,-33.234958,115.914238
801,2680,Beelbangera,-34.257097,146.100092
802,4659,Beelbi Creek,-25.292640,152.626943
803,6239,Beelerup,-33.565249,115.854735
804,6164,Beeliar,-32.131002,115.821672
805,2824,Beemunnel,-31.673327,147.855054
806,4570,Beenaam Valley,-26.191802,152.818848
807,3139,Beenak,-37.795679,145.538569
808,4207,Beenleigh,-27.716154,153.202039
809,6353,Beenong,-33.015389,118.661885
810,4517,Beerburrum,-26.952598,152.963955
811,6503,Beermullah,-31.241857,115.802995
812,4626,Beeron,-25.813563,151.205469
813,4519,Beerwah,-26.857043,152.957162
814,822,Bees Creek,-12.571462,131.059047
815,5523,Beetaloo,-33.258052,138.251670
816,2550,Bega,-36.674262,149.843240
817,4487,Begonia,-27.505231,148.315860
818,4454,Beilba,-25.530799,148.771152
819,2878,Beilpajah,-32.827693,143.859144
820,6566,Bejoording,-31.383465,116.533656
821,5052,Belair,-34.997952,138.622116
822,5491,Belalie East,-33.269532,138.654934
823,5491,Belalie North,-33.146243,138.714757
824,2577,Belanglo,-34.530981,150.260212
825,2422,Belbora,-32.003282,152.157652
826,4723,Belcong,-23.010007,148.231917
827,2616,Belconnen,-35.248442,149.070336
828,6027,Beldon,-31.777325,115.756820
829,2191,Belfield,-33.902107,151.083553
830,2335,Belford,-32.653434,151.275212
831,2650,Belfrayden,-35.116803,147.053164
832,4810,Belgian Gardens,-19.245827,146.795727
833,3160,Belgrave,-37.908422,145.355075
834,3160,Belgrave Heights,-37.926012,145.352597
835,3160,Belgrave South,-37.941795,145.356068
836,2830,Belgravia,-32.340137,148.582180
837,6069,Belhus,-31.784268,116.011730
838,2570,Belimbla Park,-34.075888,150.543085
839,4207,Belivah,-27.757251,153.186008
840,4408,Bell,-26.932540,151.448511
841,7253,Bell Bay,-41.131380,146.867715
842,3215,Bell Park,-38.113738,144.330983
843,3215,Bell Post Hill,-38.097317,144.323541
844,4570,Bella Creek,-26.478683,152.565988
845,2153,Bella Vista,-33.737345,150.955010
846,2518,Bellambi,-34.365911,150.910756
847,2446,Bellangry,-31.327475,152.607852
848,4507,Bellara,-27.063121,153.152865
849,3221,Bellarine,-38.130331,144.621908
850,2397,Bellata,-29.919624,149.790978
851,2535,Bellawongarah,-34.763894,150.626431
852,2325,Bellbird,-32.859961,151.317661
853,3889,Bellbird Creek,-37.927902,145.906217
854,2325,Bellbird Heights,-32.848010,151.329529
855,4300,Bellbird Park,-27.637214,152.883455
856,4070,Bellbowrie,-27.561999,152.886806
857,3228,Bellbrae,-38.329558,144.262559
858,3691,Bellbridge,-36.098410,147.059863
859,2440,Bellbrook,-30.818180,152.508349
860,3380,Bellellen,-37.157329,142.699342
861,4871,Bellenden Ker,-17.272688,145.920131
862,7018,Bellerive,-42.874817,147.367625
863,6056,Bellevue,-31.899415,116.024881
864,5050,Bellevue Heights,-35.032941,138.586754
865,2023,Bellevue Hill,-33.887189,151.258935
866,4822,Bellfield,-19.341988,143.111984
867,4562,Belli Park,-26.475165,152.796338
868,2440,Bellimbopinni,-31.015929,152.903409
869,2454,Bellingen,-30.452388,152.898147
870,7254,Bellingham,-41.016616,147.167212
871,4510,Bellmere,-27.089199,152.926597
872,2581,Bellmount Forest,-34.917864,149.242710
873,3228,Bells Beach,-38.367595,144.281720
874,4570,Bells Bridge,-26.124603,152.574169
875,4551,Bells Creek,-26.807507,153.052484
876,4514,Bellthorpe,-26.848046,152.715349
877,2337,Belltrees,-31.993284,151.124461
878,3945,Bellview,-37.970297,145.155125
879,4153,Belmont,-27.504978,153.131443
880,2280,Belmont North,-33.022228,151.672028
881,2280,Belmont South,-33.053170,151.654854
882,2192,Belmore,-33.916035,151.087500
883,2440,Belmore River,-31.072166,152.967558
884,4740,Belmunda,-20.953636,149.013149
885,2628,Beloka,-36.539348,148.746418
886,2545,Belowra,-36.148482,149.705058
887,2085,Belrose,-33.739288,151.211439
888,2085,Belrose West,-33.761674,151.278773
889,5730,Beltana,-30.814875,138.403780
890,5432,Belton,-32.226400,138.709657
891,4860,Belvedere,-17.522549,145.990091
892,3198,Belvedere Park,-38.106670,145.158496
893,5255,Belvidere,-35.298306,138.946032
894,2550,Bemboka,-36.629917,149.572964
895,4850,Bemerside,-18.582668,146.200391
896,3889,Bemm River,-37.758351,148.964815
897,2850,Ben Buckley,-32.492949,149.297871
898,2790,Ben Bullen,-33.219587,150.021733
899,7212,Ben Lomond,-41.505959,147.607663
900,3946,Bena,-38.433031,145.722184
901,4610,Benair,-26.646962,151.706664
902,3672,Benalla,-36.546895,145.985650
903,3672,Benalla West,-36.560198,145.969678
904,3900,Benambra,-36.949754,147.703226
905,2536,Benandarah,-35.660936,150.228251
906,2737,Benanee,-34.513995,142.848756
907,4680,Benaraby,-23.999181,151.317730
908,2710,Benarca,-35.991634,144.741543
909,4306,Benarkin,-26.887082,152.137759
910,4306,Benarkin North,-26.857155,152.150130
911,3319,Benayeo,-36.843195,141.045845
912,5453,Benbournie,-33.792848,138.555830
913,6477,Bencubbin,-30.811701,117.861684
914,3097,Bend Of Islands,-37.697232,145.284134
915,2539,Bendalong,-35.246777,150.529888
916,2355,Bendemeer,-30.878399,151.159905
917,2803,Bendick Murrell,-34.162820,148.449846
918,3550,Bendigo,-36.758492,144.280075
919,3550,Bendigo South,-36.771921,144.291162
920,3888,Bendoc,-37.146838,148.884272
921,2420,Bendolba,-32.326976,151.725998
922,2622,Bendoura,-35.509154,149.686519
923,2680,Benerembah,-34.441694,145.815266
924,2333,Bengalla,-32.275835,150.837980
925,6223,Benger,-33.174244,115.862901
926,3875,Bengworden,-37.973828,147.465331
927,4754,Benholme,-21.158348,148.813809
928,2830,Beni,-32.194638,148.740477
929,6463,Benjaberring,-31.141869,117.288577
930,3579,Benjeroop,-35.490506,143.818588
931,6255,Benjinup,-33.793610,116.295830
932,3435,Benloch,-37.189508,144.692899
933,2290,Bennetts Green,-32.995468,151.689084
934,3125,Bennettswood,-37.844825,145.115681
935,3960,Bennison,-38.668395,146.266751
936,4275,Benobble,-27.995053,153.162089
937,2830,Benolong,-32.413736,148.639380
938,4217,Benowa,-28.005753,153.387475
939,2251,Bensville,-33.498579,151.381089
940,3204,Bentleigh,-37.918057,145.035444
941,3165,Bentleigh East,-37.927402,145.059412
942,6102,Bentley,-32.001778,115.918975
943,4869,Bentley Park,-17.004072,145.738835
944,6102,Bentley South,-31.988570,115.867649
945,3235,Benwerrin,-38.472753,143.932520
946,4674,Berajondo,-24.616749,151.846085
947,2141,Berala,-33.871904,151.031033
948,2758,Berambing,-33.536480,150.442845
949,4362,Berat,-28.046180,152.055603
950,3342,Beremboke,-37.770748,144.217417
951,2322,Beresfield,-32.801094,151.657881
952,6530,Beresford,-28.760978,114.619326
953,2537,Bergalia,-35.981261,150.105175
954,4353,Bergen,-27.256984,151.904578
955,2506,Berkeley,-34.481408,150.844147
956,2261,Berkeley Vale,-33.341788,151.431630
957,2765,Berkshire Park,-33.672237,150.795760
958,6510,Berkshire Valley,-30.554798,116.125521
959,2622,Berlang,-35.672833,149.682874
960,2546,Bermagui,-36.422732,150.064390
961,6701,Bernier Island,-24.849148,113.142567
962,2081,Berowra,-33.623581,151.150117
963,2082,Berowra Heights,-33.610968,151.136829
964,2082,Berowra Waters,-33.601653,151.118370
965,2548,Berrambool,-36.878800,149.917402
966,2540,Berrara,-35.205582,150.550411
967,2582,Berremangra,-34.768594,148.452258
968,5343,Berri,-34.285487,140.601715
969,2422,Berrico,-32.067785,151.831818
970,2628,Berridale,-36.369530,148.830045
971,7011,Berriedale,-42.809907,147.254596
972,2390,Berrigal,-29.901785,149.900377
973,2712,Berrigan,-35.657430,145.812641
974,2159,Berrilee,-33.614970,151.095573
975,2577,Berrima,-34.489644,150.335816
976,828,Berrimah,-12.474896,130.907378
977,3518,Berrimal,-36.501479,143.456459
978,4117,Berrinba,-27.637982,153.083869
979,3351,Berringa,-37.770766,143.683679
980,3691,Berringama,-36.213728,147.676410
981,3531,Berriwillock,-35.635336,142.991804
982,2535,Berry,-34.775494,150.696595
983,2650,Berry Jerry,-34.715862,147.257040
984,2535,Berry Mountain,-34.764210,150.653537
985,2321,Berry Park,-32.755266,151.650248
986,838,Berry Springs,-12.709507,130.995407
987,3323,Berrybank,-37.991587,143.486027
988,3953,Berrys Creek,-38.406667,146.069703
989,4701,Berserker,-23.362809,150.522691
990,2594,Berthong,-34.425659,148.065745
991,6167,Bertram,-32.246881,115.847746
992,3806,Berwick,-38.030467,145.344621
993,2852,Beryl,-32.351413,149.437976
994,3304,Bessiebelle,-38.146567,141.966132
995,852,Beswick,-14.922670,133.064654
996,3472,Bet Bet,-36.924333,143.756154
997,3888,Bete Bolong,-37.692622,148.371357
998,3888,Bete Bolong North,-37.595833,148.293251
999,3691,Bethanga,-36.123343,147.096743
1000,4205,Bethania,-27.694398,153.155502
1001,5352,Bethany,-34.541083,138.979618
1002,5373,Bethel,-34.326127,138.837659
1003,2590,Bethungra,-34.762894,147.852565
1004,3472,Betley,-36.909469,143.796024
1005,7306,Beulah,-41.450902,146.378330
1006,5067,Beulah Park,-34.917720,138.643572
1007,2581,Bevendale,-34.522272,149.110484
1008,3590,Beverford,-35.235882,143.480953
1009,3753,Beveridge,-37.468668,144.996239
1010,5009,Beverley,-34.892752,138.546936
1011,2217,Beverley Park,-33.975135,151.131345
1012,2209,Beverly Hills,-33.954218,151.076364
1013,2540,Bewong,-35.085105,150.531612
1014,2480,Bexhill,-28.762689,153.346496
1015,2207,Bexley,-33.949135,151.127210
1016,2207,Bexley North,-33.938306,151.114186
1017,2207,Bexley South,-33.959548,151.117388
1018,2581,Biala,-34.620292,149.236458
1019,4313,Biarra,-27.163924,152.327655
1020,5118,Bibaringa,-34.641308,138.769002
1021,2632,Bibbenluke,-36.815805,149.283408
1022,4880,Biboohra,-16.917396,145.421072
1023,6163,Bibra Lake,-32.092963,115.837476
1024,7215,Bicheno,-41.874787,148.303572
1025,6076,Bickley,-32.005284,116.090007
1026,2570,Bickley Vale,-34.070905,150.666238
1027,6157,Bicton,-32.029980,115.784534
1028,4275,Biddaddaba,-27.986736,153.110994
1029,6260,Biddelia,-34.238610,115.737220
1030,4401,Biddeston,-27.558125,151.733967
1031,2827,Biddon,-31.572035,148.847467
1032,2642,Bidgeemia,-35.437209,146.439875
1033,2770,Bidwill,-33.730240,150.822765
1034,2454,Bielsdown Hills,-30.373412,152.676687
1035,5238,Big Bend,-34.635044,139.615531
1036,6330,Big Grove,-35.086149,117.890104
1037,2579,Big Hill,-34.562935,149.987083
1038,2339,Big Jacks Creek,-31.773148,150.615611
1039,3799,Big Pats Creek,-37.763917,145.746221
1040,2330,Big Ridge,-32.581942,151.223277
1041,2650,Big Springs,-35.326669,147.432270
1042,2330,Big Yengo,-32.975222,151.013495
1043,2583,Bigga,-34.084776,149.151361
1044,3707,Biggara,-36.279153,148.025563
1045,4621,Biggenden,-25.510983,152.045629
1046,4216,Biggera Waters,-27.934226,153.400356
1047,5153,Biggs Flat,-35.072031,138.782207
1048,2486,Bilambil,-28.227162,153.467794
1049,2486,Bilambil Heights,-28.212553,153.490119
1050,6375,Bilbarin,-32.207209,117.950997
1051,2680,Bilbul,-34.273406,146.138176
1052,2107,Bilgola,-33.645562,151.323857
1053,4225,Bilinga,-28.159935,153.510026
1054,6725,Bilingurr,-17.914172,122.247317
1055,4390,Billa Billa,-28.145163,150.288342
1056,2831,Billeroy,-33.752204,150.967368
1057,5311,Billiatt,-34.910382,140.446888
1058,2630,Billilingra,-36.009878,149.145822
1059,2804,Billimari,-33.682514,148.615476
1060,2483,Billinudgel,-28.504114,153.528274
1061,2372,Billyrimba,-29.173229,152.224654
1062,2453,Billys Creek,-30.137937,152.599482
1063,2795,Billywillinga,-33.273015,149.439850
1064,4715,Biloela,-24.401296,150.511308
1065,2758,Bilpin,-33.498253,150.522195
1066,4854,Bilyana,-18.119359,145.913114
1067,2611,Bimberi,-35.560416,148.624957
1068,2810,Bimbi,-33.985252,147.927491
1069,6472,Bimbijy,-29.708890,118.141110
1070,2536,Bimbimbie,-35.815395,150.128745
1071,3533,Bimbourie,-35.360723,142.786824
1072,2584,Binalong,-34.670932,148.628209
1073,7216,Binalong Bay,-41.251728,148.307044
1074,4805,Binbee,-20.382548,147.885867
1075,2583,Binda,-34.328832,149.365499
1076,2422,Bindera,-32.026657,151.820301
1077,3896,Bindi,-37.112351,147.812864
1078,6574,Bindi Bindi,-30.627746,116.364029
1079,2870,Bindogundra,-33.127339,148.276592
1080,6502,Bindoon,-31.385163,116.096186
1081,6502,Bindoon Training Area,-31.298330,116.294720
1082,6430,Binduli,-30.805000,121.375560
1083,2404,Bingara,-29.868713,150.571783
1084,2469,Bingeebeebra Creek,-28.815242,152.786879
1085,4702,Bingegang,-23.208290,149.152198
1086,2537,Bingie,-36.011130,150.153153
1087,4852,Bingil Bay,-17.830091,146.099960
1088,3966,Binginwarri,-38.584197,146.453313
1089,2311,Bingleburra,-32.376234,151.615941
