StateCode,State,District,CityCode,City,Suburb,PostCode,SuburbLatitude,SuburbLongitude
TAS,Tasmania,NULL,LAU,Launceston,Couta Rocks,7330,-41.171652,144.680745
TAS,Tasmania,NULL,LAU,Launceston,Edith Creek,7330,-40.968238,145.097490
TAS,Tasmania,NULL,LAU,Launceston,Forest,7330,-40.857291,145.247935
TAS,Tasmania,NULL,LAU,Launceston,Irishtown,7330,-40.909849,145.145578
TAS,Tasmania,NULL,LAU,Launceston,Lileah,7330,-40.963553,145.161517
TAS,Tasmania,NULL,LAU,Launceston,Marrawah,7330,-40.920013,144.708020
TAS,Tasmania,NULL,LAU,Launceston,Mella,7330,-40.847556,145.068927
TAS,Tasmania,NULL,LAU,Launceston,Mengha,7330,-40.900699,145.237244
TAS,Tasmania,NULL,LAU,Launceston,Montagu,7330,-40.777517,144.951780
TAS,Tasmania,NULL,LAU,Launceston,Nabageena,7330,-40.986853,145.119415
TAS,Tasmania,NULL,LAU,Launceston,Nelson Bay,7330,-41.124022,144.689989
TAS,Tasmania,NULL,LAU,Launceston,Redpa,7330,-40.923302,144.762505
TAS,Tasmania,NULL,LAU,Launceston,Roger River,7330,-41.010474,145.064039
TAS,Tasmania,NULL,LAU,Launceston,Scopus,7330,-40.800838,145.015690
TAS,Tasmania,NULL,LAU,Launceston,Scotchtown,7330,-40.907093,145.103433
TAS,Tasmania,NULL,LAU,Launceston,Smithton,7330,-40.841514,145.123187
TAS,Tasmania,NULL,LAU,Launceston,South Forest,7330,-40.885039,145.245243
TAS,Tasmania,NULL,LAU,Launceston,Temma,7330,-41.235950,144.692623
TAS,Tasmania,NULL,LAU,Launceston,Three Hummock Island,7330,-40.438272,144.904975
TAS,Tasmania,NULL,LAU,Launceston,Togari,7330,-40.938258,144.882346
TAS,Tasmania,NULL,LAU,Launceston,Trowutta,7330,-41.041642,145.081962
TAS,Tasmania,NULL,LAU,Launceston,West Montagu,7330,-40.781710,144.902092
TAS,Tasmania,NULL,LAU,Launceston,Woolnorth,7330,-40.685447,144.719027
TAS,Tasmania,NULL,LAU,Launceston,Stanley,7331,-40.789440,145.271733
TAS,Tasmania,NULL,LAU,Launceston,Gormanston,7466,-42.071594,145.597453
TAS,Tasmania,NULL,LAU,Launceston,Lake Margaret,7467,-42.004882,145.543511
TAS,Tasmania,NULL,LAU,Launceston,Queenstown,7467,-42.079990,145.556372
TAS,Tasmania,NULL,LAU,Launceston,Macquarie Heads,7468,-42.215853,145.200621
TAS,Tasmania,NULL,LAU,Launceston,Strahan,7468,-42.155038,145.325089
TAS,Tasmania,NULL,LAU,Launceston,Granville Harbour,7469,-41.807866,145.035296
TAS,Tasmania,NULL,LAU,Launceston,Renison Bell,7469,-41.796804,145.430943
TAS,Tasmania,NULL,LAU,Launceston,Trial Harbour,7469,-41.931735,145.177023
TAS,Tasmania,NULL,LAU,Launceston,Zeehan,7469,-41.882980,145.335910
TAS,Tasmania,NULL,LAU,Launceston,Rosebery,7470,-41.779947,145.538888
TAS,Tasmania,NULL,HOB,Hobart,Hobart,7800,-41.495839,147.172006
TAS,Tasmania,NULL,HOB,Hobart,Hobart,7802,-41.495839,147.172006
TAS,Tasmania,NULL,HOB,Hobart,Hobart,7803,-41.495839,147.172006
TAS,Tasmania,NULL,HOB,Hobart,Hobart,7804,-41.495839,147.172006
TAS,Tasmania,NULL,HOB,Hobart,Hobart,7805,-41.495839,147.172006
TAS,Tasmania,NULL,HOB,Hobart,Hobart,7806,-41.495839,147.172006
TAS,Tasmania,NULL,HOB,Hobart,Hobart,7807,-41.495839,147.172006
TAS,Tasmania,NULL,HOB,Hobart,Hobart,7808,-41.495839,147.172006
TAS,Tasmania,NULL,HOB,Hobart,Hobart,7809,-41.495839,147.172006
TAS,Tasmania,NULL,HOB,Hobart,Hobart,7810,-41.495839,147.172006
TAS,Tasmania,NULL,HOB,Hobart,Hobart,7811,-41.495839,147.172006
TAS,Tasmania,NULL,HOB,Hobart,Hobart,7812,-41.495839,147.172006
TAS,Tasmania,NULL,HOB,Hobart,Hobart,7813,-41.495839,147.172006
TAS,Tasmania,NULL,HOB,Hobart,Hobart,7814,-41.495839,147.172006
TAS,Tasmania,NULL,HOB,Hobart,Hobart,7823,-41.495839,147.172006
TAS,Tasmania,NULL,HOB,Hobart,Hobart,7824,-41.495839,147.172006
TAS,Tasmania,NULL,HOB,Hobart,Hobart,7827,-41.495839,147.172006
TAS,Tasmania,NULL,HOB,Hobart,Hobart,7828,-41.495839,147.172006
TAS,Tasmania,NULL,HOB,Hobart,Hobart,7829,-41.495839,147.172006
TAS,Tasmania,NULL,HOB,Hobart,Hobart,7845,-41.495839,147.172006
TAS,Tasmania,NULL,HOB,Hobart,Hobart,7850,-41.495839,147.172006
TAS,Tasmania,NULL,LAU,Launceston,Launceston,7901,-41.348227,148.139695
TAS,Tasmania,NULL,LAU,Launceston,Launceston,7902,-41.348227,148.139695
TAS,Tasmania,NULL,LAU,Launceston,Launceston,7903,-41.348227,148.139695
TAS,Tasmania,NULL,LAU,Launceston,Launceston,7904,-41.348227,148.139695
TAS,Tasmania,NULL,LAU,Launceston,Launceston,7905,-41.348227,148.139695
TAS,Tasmania,NULL,LAU,Launceston,Launceston,7906,-41.348227,148.139695
TAS,Tasmania,NULL,LAU,Launceston,Launceston,7907,-41.348227,148.139695
TAS,Tasmania,NULL,LAU,Launceston,Launceston,7908,-41.348227,148.139695
TAS,Tasmania,NULL,LAU,Launceston,Launceston,7909,-41.348227,148.139695
TAS,Tasmania,NULL,LAU,Launceston,Launceston,7910,-41.348227,148.139695
TAS,Tasmania,NULL,LAU,Launceston,Launceston,7911,-41.348227,148.139695
TAS,Tasmania,NULL,LAU,Launceston,Launceston,7912,-41.348227,148.139695
TAS,Tasmania,NULL,LAU,Launceston,Launceston,7913,-41.348227,148.139695
TAS,Tasmania,NULL,LAU,Launceston,Launceston,7914,-41.348227,148.139695
TAS,Tasmania,NULL,LAU,Launceston,Launceston,7922,-41.348227,148.139695
TAS,Tasmania,NULL,LAU,Launceston,Launceston,7923,-41.348227,148.139695
VIC,Victoria,NULL,MEL,Melbourne,Melbourne,8001,-38.365017,144.765920
VIC,Victoria,NULL,MEL,Melbourne,East Melbourne,8002,-38.105449,145.147855
VIC,Victoria,NULL,MEL,Melbourne,St Kilda Road,8004,-37.836219,144.975549
VIC,Victoria,NULL,MEL,Melbourne,World Trade Centre,8005,-37.822262,144.954856
VIC,Victoria,NULL,MEL,Melbourne,Abeckett Street,8006,-37.809696,144.959314
VIC,Victoria,NULL,MEL,Melbourne,Flinders Lane,8009,-37.817201,144.964531
VIC,Victoria,NULL,MEL,Melbourne,Law Courts,8010,-38.185857,146.293728
VIC,Victoria,NULL,MEL,Melbourne,Little Lonsdale Street,8011,-37.811301,144.961819
VIC,Victoria,NULL,MEL,Melbourne,Melbourne,8045,-38.365017,144.765920
VIC,Victoria,NULL,MEL,Melbourne,Melbourne,8051,-38.365017,144.765920
VIC,Victoria,NULL,MEL,Melbourne,Melbourne,8060,-38.365017,144.765920
VIC,Victoria,NULL,MEL,Melbourne,Melbourne,8061,-38.365017,144.765920
VIC,Victoria,NULL,MEL,Melbourne,Melbourne,8066,-38.365017,144.765920
VIC,Victoria,NULL,MEL,Melbourne,Melbourne,8069,-38.365017,144.765920
VIC,Victoria,NULL,MEL,Melbourne,Melbourne,8070,-38.365017,144.765920
VIC,Victoria,NULL,MEL,Melbourne,Melbourne,8071,-38.365017,144.765920
VIC,Victoria,NULL,MEL,Melbourne,Melbourne,8102,-38.365017,144.765920
VIC,Victoria,NULL,MEL,Melbourne,Melbourne,8103,-38.365017,144.765920
VIC,Victoria,NULL,MEL,Melbourne,Melbourne,8107,-38.365017,144.765920
VIC,Victoria,NULL,MEL,Melbourne,Melbourne,8108,-38.365017,144.765920
VIC,Victoria,NULL,MEL,Melbourne,Melbourne,8111,-38.365017,144.765920
VIC,Victoria,NULL,MEL,Melbourne,Melbourne,8120,-38.365017,144.765920
VIC,Victoria,NULL,MEL,Melbourne,Melbourne,8205,-38.365017,144.765920
VIC,Victoria,NULL,MEL,Melbourne,Melbourne,8383,-38.365017,144.765920
VIC,Victoria,NULL,MEL,Melbourne,Melbourne,8386,-38.365017,144.765920
VIC,Victoria,NULL,MEL,Melbourne,Melbourne,8388,-38.365017,144.765920
VIC,Victoria,NULL,MEL,Melbourne,Melbourne,8390,-38.365017,144.765920
VIC,Victoria,NULL,MEL,Melbourne,Melbourne,8393,-38.365017,144.765920
VIC,Victoria,NULL,MEL,Melbourne,Melbourne,8394,-38.365017,144.765920
VIC,Victoria,NULL,MEL,Melbourne,Melbourne,8396,-38.365017,144.765920
VIC,Victoria,NULL,MEL,Melbourne,Melbourne,8399,-38.365017,144.765920
VIC,Victoria,NULL,MEL,Melbourne,North Melbourne,8500,-37.905996,145.056254
VIC,Victoria,NULL,MEL,Melbourne,Carlton,8507,-37.960325,145.215601
VIC,Victoria,NULL,MEL,Melbourne,Brunswick,8538,-37.794105,144.979191
VIC,Victoria,NULL,MEL,Melbourne,Fitzroy,8557,-37.859514,144.977808
VIC,Victoria,NULL,MEL,Melbourne,Ivanhoe,8576,-37.764016,145.044798
VIC,Victoria,NULL,MEL,Melbourne,Hawthorn,8622,-37.889860,145.021417
VIC,Victoria,NULL,MEL,Melbourne,Camberwell,8626,-37.836011,145.062173
VIC,Victoria,NULL,MEL,Melbourne,Camberwell,8627,-37.836011,145.062173
VIC,Victoria,NULL,MEL,Melbourne,Dandenong,8785,-37.893104,145.088205
VIC,Victoria,NULL,MEL,Melbourne,South Melbourne,8865,-37.932910,145.033718
VIC,Victoria,NULL,MEL,Melbourne,Port Melbourne,8873,-37.846333,144.885746
QLD,Queensland,NULL,BRI,Brisbane,Brisbane,9000,-27.603479,152.823141
QLD,Queensland,NULL,BRI,Brisbane,Brisbane,9001,-27.603479,152.823141
QLD,Queensland,NULL,BRI,Brisbane,Brisbane,9002,-27.603479,152.823141
QLD,Queensland,NULL,BRI,Brisbane,Brisbane,9005,-27.603479,152.823141
QLD,Queensland,NULL,BRI,Brisbane,Brisbane,9007,-27.603479,152.823141
QLD,Queensland,NULL,BRI,Brisbane,Brisbane,9008,-27.603479,152.823141
QLD,Queensland,NULL,BRI,Brisbane,Brisbane,9009,-27.603479,152.823141
QLD,Queensland,NULL,BRI,Brisbane,Brisbane,9010,-27.603479,152.823141
QLD,Queensland,NULL,BRI,Brisbane,Brisbane,9013,-27.603479,152.823141
QLD,Queensland,NULL,BRI,Brisbane,Brisbane,9015,-27.603479,152.823141
QLD,Queensland,NULL,BRI,Brisbane,Brisbane,9020,-27.603479,152.823141
ACT,Australian Capital Territory,NULL,CAN,Canberra,Australian National University,200,-35.277272,149.117136
ACT,Australian Capital Territory,NULL,CAN,Canberra,Barton,221,-35.201372,149.095065
NT," Northern Territory",NULL,DAR,Darwin,Darwin,800,-12.801028,130.955789
NT," Northern Territory",NULL,DAR,Darwin,Darwin,801,-12.801028,130.955789
NT," Northern Territory",NULL,DAR,Darwin,Parap,804,-12.432181,130.843310
NT," Northern Territory",NULL,DAR,Darwin,Alawa,810,-12.378451,130.877014
NT," Northern Territory",NULL,DAR,Darwin,Brinkin,810,-12.367769,130.869808
NT," Northern Territory",NULL,DAR,Darwin,Casuarina,810,-12.376597,130.850489
NT," Northern Territory",NULL,DAR,Darwin,Jingili,810,-12.385761,130.873726
NT," Northern Territory",NULL,DAR,Darwin,Lee Point,810,-12.360865,130.891349
NT," Northern Territory",NULL,DAR,Darwin,Millner,810,-12.390870,130.864144
NT," Northern Territory",NULL,DAR,Darwin,Moil,810,-12.387001,130.879351
NT," Northern Territory",NULL,DAR,Darwin,Nakara,810,-12.369175,130.878990
NT," Northern Territory",NULL,DAR,Darwin,Nightcliff,810,-12.382572,130.853877
NT," Northern Territory",NULL,DAR,Darwin,Rapid Creek,810,-12.387231,130.864402
NT," Northern Territory",NULL,DAR,Darwin,Tiwi,810,-12.363913,130.877190
NT," Northern Territory",NULL,DAR,Darwin,Wagaman,810,-12.379955,130.886362
NT," Northern Territory",NULL,DAR,Darwin,Wanguri,810,-12.370410,130.888433
NT," Northern Territory",NULL,DAR,Darwin,Casuarina,811,-12.376597,130.850489
NT," Northern Territory",NULL,DAR,Darwin,Karama,812,-12.400091,130.913672
NT," Northern Territory",NULL,DAR,Darwin,Leanyer,812,-12.376727,130.900653
NT," Northern Territory",NULL,DAR,Darwin,Malak,812,-12.392528,130.904018
NT," Northern Territory",NULL,DAR,Darwin,Marrara,812,-12.396566,130.882733
NT," Northern Territory",NULL,DAR,Darwin,Wulagi,812,-12.384714,130.897765
NT," Northern Territory",NULL,DAR,Darwin,Nightcliff,814,-12.382572,130.853877
NT," Northern Territory",NULL,DAR,Darwin,Bagot,820,-12.410444,130.856124
NT," Northern Territory",NULL,DAR,Darwin,Bayview,820,-12.440944,130.856539
NT," Northern Territory",NULL,DAR,Darwin,Charles Darwin,820,-12.443893,130.844191
NT," Northern Territory",NULL,DAR,Darwin,Coonawarra,820,-12.430427,130.882375
NT," Northern Territory",NULL,DAR,Darwin,Cullen Bay,820,-12.454108,130.822898
NT," Northern Territory",NULL,DAR,Darwin,East Point,820,-12.426947,130.836128
NT," Northern Territory",NULL,DAR,Darwin,Fannie Bay,820,-12.423707,130.836623
NT," Northern Territory",NULL,DAR,Darwin,Larrakeyah,820,-12.459211,130.830686
NT," Northern Territory",NULL,DAR,Darwin,Ludmilla,820,-12.425888,130.851446
NT," Northern Territory",NULL,DAR,Darwin,Parap,820,-12.432181,130.843310
NT," Northern Territory",NULL,DAR,Darwin,Stuart Park,820,-12.438900,130.843067
NT," Northern Territory",NULL,DAR,Darwin,The Gardens,820,-12.463030,130.841596
NT," Northern Territory",NULL,DAR,Darwin,The Narrows,820,-12.425149,130.859165
NT," Northern Territory",NULL,DAR,Darwin,Winnellie,820,-12.426641,130.882367
NT," Northern Territory",NULL,DAR,Darwin,Woolner,820,-12.437540,130.848872
NT," Northern Territory",NULL,DAR,Darwin,Winnellie,821,-12.426641,130.882367
NT," Northern Territory",NULL,DAR,Darwin,Acacia Hills,822,-12.799278,131.131697
NT," Northern Territory",NULL,DAR,Darwin,Bees Creek,822,-12.571462,131.059047
NT," Northern Territory",NULL,DAR,Darwin,Cox Peninsula,822,-12.715959,130.875404
NT," Northern Territory",NULL,DAR,Darwin,Daly River,822,-13.988234,130.402149
NT," Northern Territory",NULL,DAR,Darwin,Fleming,822,-14.058340,131.412028
NT," Northern Territory",NULL,DAR,Darwin,Gunn Point,822,-12.316964,131.129559
NT," Northern Territory",NULL,DAR,Darwin,Lambells Lagoon,822,-12.569228,131.237821
NT," Northern Territory",NULL,DAR,Darwin,Livingstone,822,-12.730838,131.038993
NT," Northern Territory",NULL,DAR,Darwin,Maningrida,822,-12.086972,134.271016
NT," Northern Territory",NULL,DAR,Darwin,Marrakai,822,-12.361331,130.876795
NT," Northern Territory",NULL,DAR,Darwin,Mcminns Lagoon,822,-12.542204,131.079417
NT," Northern Territory",NULL,DAR,Darwin,Middle Point,822,-12.646157,131.015033
NT," Northern Territory",NULL,DAR,Darwin,Milikapiti,822,-12.411749,130.948361
NT," Northern Territory",NULL,DAR,Darwin,Nguiu,822,-11.764711,130.314401
NT," Northern Territory",NULL,DAR,Darwin,Oenpelli,822,-12.414984,132.987357
NT," Northern Territory",NULL,DAR,Darwin,Point Stephens,822,-23.721252,133.884318
NT," Northern Territory",NULL,DAR,Darwin,Pularumpi,822,-12.447299,131.004516
NT," Northern Territory",NULL,DAR,Darwin,Southport,822,-12.742355,130.956082
NT," Northern Territory",NULL,DAR,Darwin,Umbakumba,822,-13.848676,136.428043
NT," Northern Territory",NULL,DAR,Darwin,Wadeye,822,-14.174070,130.138330
NT," Northern Territory",NULL,DAR,Darwin,Wagait Beach,822,-12.433507,130.748017
NT," Northern Territory",NULL,DAR,Darwin,Weddell,822,-12.434023,130.841120
NT," Northern Territory",NULL,DAR,Darwin,Winnellie,822,-12.426641,130.882367
NT," Northern Territory",NULL,DAR,Darwin,Woolaning,822,-12.419838,130.949418
NT," Northern Territory",NULL,DAR,Darwin,Berrimah,828,-12.474896,130.907378
NT," Northern Territory",NULL,DAR,Darwin,Knuckey Lagoon,828,-12.426825,130.934141
NT," Northern Territory",NULL,DAR,Darwin,Holtze,829,-14.460879,132.280002
NT," Northern Territory",NULL,DAR,Darwin,Driver,830,-12.487233,130.972637
NT," Northern Territory",NULL,DAR,Darwin,Durack,830,-12.193006,136.763961
NT," Northern Territory",NULL,DAR,Darwin,Farrar,830,-12.480219,130.997607
NT," Northern Territory",NULL,DAR,Darwin,Gray,830,-12.384847,130.872981
NT," Northern Territory",NULL,DAR,Darwin,Marlow Lagoon,830,-12.446554,130.923435
NT," Northern Territory",NULL,DAR,Darwin,Moulden,830,-12.511316,130.974467
NT," Northern Territory",NULL,DAR,Darwin,Palmerston,830,-12.480066,130.984006
NT," Northern Territory",NULL,DAR,Darwin,Shoal Bay,830,-12.394902,130.924268
NT," Northern Territory",NULL,DAR,Darwin,Woodroffe,830,-12.504958,130.981903
NT," Northern Territory",NULL,DAR,Darwin,Yarrawonga,830,-12.471149,130.984917
NT," Northern Territory",NULL,DAR,Darwin,Palmerston,831,-12.480066,130.984006
NT," Northern Territory",NULL,DAR,Darwin,Gunn,832,-12.492269,130.990891
NT," Northern Territory",NULL,DAR,Darwin,Mitchell,832,-12.460386,130.837001
NT," Northern Territory",NULL,DAR,Darwin,Rosebery,832,-12.501969,130.988349
NT," Northern Territory",NULL,DAR,Darwin,Rosebery Heights,832,-12.501969,130.988349
NT," Northern Territory",NULL,DAR,Darwin,Howard Springs,835,-12.481380,131.029173
NT," Northern Territory",NULL,DAR,Darwin,Virginia,835,-12.545626,131.029268
NT," Northern Territory",NULL,DAR,Darwin,Girraween,836,-12.525546,131.103025
NT," Northern Territory",NULL,DAR,Darwin,Herbert,836,-14.462901,132.280885
NT," Northern Territory",NULL,DAR,Darwin,Manton,837,-12.460094,130.842663
NT," Northern Territory",NULL,DAR,Darwin,Berry Springs,838,-12.709507,130.995407
NT," Northern Territory",NULL,DAR,Darwin,Dundee Beach,840,-12.717562,130.351316
NT," Northern Territory",NULL,DAR,Darwin,Dundee Downs,840,-12.771275,130.527516
NT," Northern Territory",NULL,DAR,Darwin,Dundee Forest,840,-12.749956,130.524993
NT," Northern Territory",NULL,DAR,Darwin,Darwin River,841,-12.801028,130.955789
NT," Northern Territory",NULL,DAR,Darwin,Batchelor,845,-13.038663,131.072091
NT," Northern Territory",NULL,ADE,Adelaide,Adelaide River,846,-13.226806,131.098416
NT," Northern Territory",NULL,DAR,Darwin,Pine Creek,847,-13.824123,131.835799
NT," Northern Territory",NULL,DAR,Darwin,Katherine,850,-14.464497,132.262021
NT," Northern Territory",NULL,DAR,Darwin,Katherine,851,-14.464497,132.262021
NT," Northern Territory",NULL,DAR,Darwin,Beswick,852,-14.922670,133.064654
NT," Northern Territory",NULL,DAR,Darwin,Daly Waters,852,-16.252155,133.367852
NT," Northern Territory",NULL,DAR,Darwin,Katherine,852,-14.464497,132.262021
NT," Northern Territory",NULL,DAR,Darwin,Lajamanu,852,-19.141443,130.051529
NT," Northern Territory",NULL,DAR,Darwin,Larrimah,852,-15.627120,132.944488
NT," Northern Territory",NULL,DAR,Darwin,Manbulloo,852,-12.360929,130.880316
NT," Northern Territory",NULL,DAR,Darwin,Numbulwar,852,-14.654030,134.781670
NT," Northern Territory",NULL,DAR,Darwin,Wave Hill,852,-17.450131,130.103437
NT," Northern Territory",NULL,DAR,Darwin,Borroloola,854,-16.818390,137.147070
NT," Northern Territory",NULL,ALI,Alice Springs,Tennant Creek,860,-19.648306,134.186642
NT," Northern Territory",NULL,ALI,Alice Springs,Brunchilly,861,-18.944060,134.318373
NT," Northern Territory",NULL,ALI,Alice Springs,Tennant Creek,861,-19.648306,134.186642
NT," Northern Territory",NULL,ALI,Alice Springs,Avon Downs,862,-20.231104,137.762232
NT," Northern Territory",NULL,ALI,Alice Springs,Cresswell Downs,862,-17.939922,135.588193
NT," Northern Territory",NULL,ALI,Alice Springs,Elliott,862,-23.684000,133.869007
NT," Northern Territory",NULL,ALI,Alice Springs,Helen Springs,862,-18.409609,133.882689
NT," Northern Territory",NULL,ALI,Alice Springs,Muckaty Station,862,-18.629682,133.906927
NT," Northern Territory",NULL,ALI,Alice Springs,Newcastle Waters,862,-17.548870,133.538826
NT," Northern Territory",NULL,ALI,Alice Springs,Renner Springs,862,-23.695949,133.889816
NT," Northern Territory",NULL,ALI,Alice Springs,Tennant Creek,862,-19.648306,134.186642
NT," Northern Territory",NULL,ALI,Alice Springs,Warrego,862,-19.512201,134.068348
NT," Northern Territory",NULL,ALI,Alice Springs,Wollogorang Station,862,-17.142478,137.591784
NT," Northern Territory",NULL,ALI,Alice Springs,Alice Springs,870,-12.436101,130.840590
NT," Northern Territory",NULL,ALI,Alice Springs,Alice Springs,871,-12.436101,130.840590
NT," Northern Territory",NULL,ALI,Alice Springs,Ali Curung,872,-20.998545,134.382200
NT," Northern Territory",NULL,ALI,Alice Springs,Alice Springs,872,-12.436101,130.840590
NT," Northern Territory",NULL,ALI,Alice Springs,Amata,872,-25.962716,131.606872
NT," Northern Territory",NULL,ALI,Alice Springs,Amoonguna,872,-23.747506,133.926632
NT," Northern Territory",NULL,ALI,Alice Springs,Areyonga,872,-24.166937,132.286759
NT," Northern Territory",NULL,ALI,Alice Springs,Erldunda,872,-12.364467,130.876251
NT," Northern Territory",NULL,ALI,Alice Springs,Finke,872,-25.698005,134.339708
WA," Western Australia",NULL,ALI,Alice Springs,Gibson Desert North,872,-22.590927,125.664556
NT," Northern Territory",NULL,ALI,Alice Springs,Haasts Bluff,872,-23.509293,132.185203
NT," Northern Territory",NULL,ALI,Alice Springs,Kintore,872,-12.486851,130.991347
NT," Northern Territory",NULL,ALI,Alice Springs,Santa Teresa,872,-24.730598,135.332238
NT," Northern Territory",NULL,ALI,Alice Springs,Ti Tree,872,-12.477758,131.068332
NT," Northern Territory",NULL,ALI,Alice Springs,Uluru,872,-12.486152,130.992541
NT," Northern Territory",NULL,ALI,Alice Springs,Willowra,872,-21.717344,133.030085
NT," Northern Territory",NULL,ALI,Alice Springs,Yuelamu,872,-22.391277,132.113680
NT," Northern Territory",NULL,ALI,Alice Springs,Yuendumu,872,-22.259090,131.808398
NT," Northern Territory",NULL,ALI,Alice Springs,Yulara,872,-25.242047,130.985560
NT," Northern Territory",NULL,DAR,Darwin,Gove,880,-12.378064,130.871791
NT," Northern Territory",NULL,DAR,Darwin,Nhulunbuy,880,-12.184210,136.783889
NT," Northern Territory",NULL,DAR,Darwin,Nhulunbuy,881,-12.184210,136.783889
NT," Northern Territory",NULL,DAR,Darwin,Jabiru,886,-12.381028,130.893097
NT," Northern Territory",NULL,DAR,Darwin,Winnellie,906,-12.426641,130.882367
NT," Northern Territory",NULL,DAR,Darwin,Winnellie,907,-12.426641,130.882367
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1001,-33.794883,151.268071
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1002,-33.794883,151.268071
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1003,-33.794883,151.268071
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1004,-33.794883,151.268071
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1005,-33.794883,151.268071
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1006,-33.794883,151.268071
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1007,-33.794883,151.268071
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1008,-33.794883,151.268071
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1009,-33.794883,151.268071
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1010,-33.794883,151.268071
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1011,-33.794883,151.268071
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1020,-33.794883,151.268071
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1021,-33.794883,151.268071
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1022,-33.794883,151.268071
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1023,-33.794883,151.268071
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1025,-33.794883,151.268071
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1026,-33.794883,151.268071
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1027,-33.794883,151.268071
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1028,-33.794883,151.268071
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1029,-33.794883,151.268071
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1030,-33.794883,151.268071
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1031,-33.794883,151.268071
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1032,-33.662834,150.874182
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1033,-33.794883,151.268071
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1034,-33.794883,151.268071
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1035,-33.794883,151.268071
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1036,-33.794883,151.268071
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1037,-33.794883,151.268071
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1038,-33.794883,151.268071
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1039,-33.794883,151.268071
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1040,-33.794883,151.268071
NSW,New South Wales,NULL,SYD,Sydney,Sydney,1041,-33.794883,151.268071
