SchoolCode,SchoolName,StreetNumber,StreetName,Suburb,District,StateName,PostCode,CountryName,LevelOfSchooling,SchoolSubType,LocationLatitude,LocationLongitude,SchoolGender,SchoolSpecialityType
3329,Vineyard Public School,4,Bandon Road,Vineyard,,New South Wales,2765,Australia,Primary School,Kinder to Year 6,-33.647352,150.857935,Coed,Comprehensive
3330,Wagga Wagga Public School,70,Gurwood Street,Wagga Wagga,,New South Wales,2650,Australia,Primary School,Kinder to Year 6,-35.107830,147.365841,Coed,Comprehensive
3332,North Wagga Public School,NULL,NULL,North Wagga Wagga,,New South Wales,2650,Australia,Primary School,Kinder to Year 6,-35.096215,147.379513,Coed,Comprehensive
3333,South Wagga Public School,140,Edward Street,Wagga Wagga,,New South Wales,2650,Australia,Primary School,Kinder to Year 6,-35.119291,147.366810,Coed,Comprehensive
3334,Waitara Public School,48,Myra Street,Wahroonga,,New South Wales,2076,Australia,Primary School,Kinder to Year 6,-33.708119,151.111586,Coed,Comprehensive
3336,Wakool Burraboi Public School,47,Flinders Street,Wakool,,New South Wales,2710,Australia,Primary School,Kinder to Year 6,-35.466320,144.393127,Coed,Comprehensive
3338,Walbundrie Public School,14,Queen Street,Walbundrie,,New South Wales,2642,Australia,Primary School,Kinder to Year 6,-35.687427,146.726779,Coed,Comprehensive
3340,Walcha Central School,154E,North Street,Walcha,,New South Wales,2354,Australia,Central/Community School,Kinder to Year 12,-30.981805,151.604194,Coed,Comprehensive
3342,Walgett Community College - Primary School,45,Neilly Street,Walgett,,New South Wales,2832,Australia,Primary School,Kinder to Year 6,-30.020291,148.115660,Coed,Comprehensive
3343,Walhallow Public School,NULL,NULL,Caroona,,New South Wales,2343,Australia,Primary School,Kinder to Year 6,-31.395070,150.426226,Coed,Comprehensive
3345,Wallabadah Public School,30,Martyn Street,Wallabadah,,New South Wales,2343,Australia,Primary School,Kinder to Year 6,-31.541044,150.828256,Coed,Comprehensive
3346,Wallacia Public School,1585,Mulgoa Road,Wallacia,,New South Wales,2745,Australia,Primary School,Kinder to Year 6,-33.862695,150.641613,Coed,Comprehensive
3352,Walla Walla Public School,17,Commercial Street,Walla Walla,,New South Wales,2659,Australia,Primary School,Kinder to Year 6,-35.757961,146.900625,Coed,Comprehensive
3353,Wallendbeen Public School,4,King Street,Wallendbeen,,New South Wales,2588,Australia,Primary School,Kinder to Year 6,-34.525240,148.159228,Coed,Comprehensive
3354,Wallerawang Public School,NULL,Barton Avenue,Wallerawang,,New South Wales,2845,Australia,Primary School,Kinder to Year 6,-33.417680,150.069793,Coed,Comprehensive
3357,Wallsend Public School,26,Martindale Street,Wallsend,,New South Wales,2287,Australia,Primary School,Kinder to Year 6,-32.908099,151.671582,Coed,Comprehensive
3358,West Wallsend Public School,NULL,NULL,West Wallsend,,New South Wales,2286,Australia,Primary School,Kinder to Year 6,-32.904606,151.580707,Coed,Comprehensive
3364,Wamoon Public School,6,Oxley Road,Leeton,,New South Wales,2705,Australia,Primary School,Kinder to Year 6,-34.526015,146.330876,Coed,Comprehensive
3365,Wanaaring Public School,1,Vicary Street,Wanaaring,,New South Wales,2840,Australia,Primary School,Kinder to Year 6,-29.705267,144.145456,Coed,Comprehensive
3373,Wangi Wangi Public School,37,Dobell Drive,Wangi Wangi,,New South Wales,2267,Australia,Primary School,Kinder to Year 6,-33.072298,151.582994,Coed,Comprehensive
3377,Waratah Public School,8,Lambton Road,Waratah,,New South Wales,2298,Australia,Primary School,Kinder to Year 6,-32.905046,151.722576,Coed,Comprehensive
3378,Wardell Public School,15,Fitzroy Street,Wardell,,New South Wales,2477,Australia,Primary School,Kinder to Year 6,-28.950252,153.468779,Coed,Comprehensive
3382,Warialda Public School,27-35,Hope Street,Warialda,,New South Wales,2402,Australia,Primary School,Kinder to Year 6,-29.541831,150.573638,Coed,Comprehensive
3384,Warners Bay Public School,88,Mills Street,Warners Bay,,New South Wales,2282,Australia,Primary School,Kinder to Year 6,-32.979971,151.648614,Coed,Comprehensive
3390,Warrawee Public School,1486,A1,Warrawee,,New South Wales,2074,Australia,Primary School,Kinder to Year 6,-33.729484,151.121236,Coed,Comprehensive
3392,Warren Central School,63-101,Chester Street,Warren,,New South Wales,2824,Australia,Central/Community School,Kinder to Year 12,-31.705114,147.836503,Coed,Comprehensive
3396,Waterfall Public School,15,McKell Avenue,Waterfall,,New South Wales,2233,Australia,Primary School,Kinder to Year 6,-34.137598,150.995977,Coed,Comprehensive
3402,Wattle Flat Public School,3817,Sofala Road,Wattle Flat,,New South Wales,2795,Australia,Primary School,Kinder to Year 6,-33.141545,149.692677,Coed,Comprehensive
3404,Wauchope Public School,2,Waugh Street,Wauchope,,New South Wales,2446,Australia,Primary School,Kinder to Year 6,-31.455935,152.729534,Coed,Comprehensive
3412,Wee Jasper Public School,6443,Wee Jasper Road,Wee Jasper,,New South Wales,2582,Australia,Primary School,Kinder to Year 6,-35.108785,148.673792,Coed,Comprehensive
3415,Weethalle Public School,17,Warrego Street,Weethalle,,New South Wales,2669,Australia,Primary School,Kinder to Year 6,-33.880024,146.619256,Coed,Comprehensive
3416,Wee Waa Public School,41,Cowper Street,Wee Waa,,New South Wales,2388,Australia,Primary School,Kinder to Year 6,-30.223621,149.442587,Coed,Comprehensive
3420,Wellington Public School,105,Arthur Street,Wellington,,New South Wales,2820,Australia,Primary School,Kinder to Year 6,-32.556883,148.943374,Coed,Comprehensive
3421,Wentworth Public School,100,Darling Street,Wentworth,,New South Wales,2648,Australia,Primary School,Kinder to Year 6,-34.103249,141.918751,Coed,Comprehensive
3422,Wentworth Falls Public School,60,Falls Road,Wentworth Falls,,New South Wales,2782,Australia,Primary School,Kinder to Year 6,-33.714112,150.373525,Coed,Comprehensive
3423,Wentworthville Public School,70-100,Fullagar Road,Wentworthville,,New South Wales,2145,Australia,Primary School,Kinder to Year 6,-33.814004,150.968613,Coed,Comprehensive
3425,Werris Creek Public School,68,Dewhurst Street,Werris Creek,,New South Wales,2341,Australia,Primary School,Kinder to Year 6,-31.348938,150.651466,Coed,Comprehensive
3428,Westdale Public School,12,Marathon Street,Westdale,,New South Wales,2340,Australia,Primary School,Kinder to Year 6,-31.093714,150.873927,Coed,Comprehensive
3431,Weston Public School,23,Sixth Street,Weston,,New South Wales,2326,Australia,Primary School,Kinder to Year 6,-32.809043,151.461023,Coed,Comprehensive
3435,White Cliffs Public School,46,Boundary Lane,White Cliffs,,New South Wales,2836,Australia,Primary School,Kinder to Year 6,-30.850852,143.090278,Coed,Comprehensive
3438,Whitton-Murrami Public School,48,Benerembah Street,Whitton,,New South Wales,2705,Australia,Primary School,Kinder to Year 6,-34.518934,146.181248,Coed,Comprehensive
3439,Wiangaree Public School,NULL,NULL,Wiangaree,,New South Wales,2474,Australia,Primary School,Kinder to Year 6,-28.511356,152.965535,Coed,Comprehensive
3441,Wilberforce Public School,NULL,NULL,Wilberforce,,New South Wales,2756,Australia,Primary School,Kinder to Year 6,-33.558704,150.839763,Coed,Comprehensive
3442,Wilcannia Central School,88,Woore Street,Wilcannia,,New South Wales,2836,Australia,Central/Community School,Kinder to Year 12,-31.558478,143.375910,Coed,Comprehensive
3445,Willawarrin Public School,82,Armidale Road,Willawarrin,,New South Wales,2440,Australia,Primary School,Kinder to Year 6,-30.925714,152.625518,Coed,Comprehensive
3449,Willoughby Public School,37,Oakville Road,Willoughby,,New South Wales,2068,Australia,Primary School,Kinder to Year 6,-33.802197,151.200123,Coed,Comprehensive
3451,Willow Tree Public School,42,Merriwa Road,Willow Tree,,New South Wales,2339,Australia,Primary School,Kinder to Year 6,-31.656802,150.729034,Coed,Comprehensive
3453,Athelstane Public School,12,Athelstane Avenue,Arncliffe,,New South Wales,2205,Australia,Primary School,Kinder to Year 6,-33.937445,151.138362,Coed,Comprehensive
3454,Wilsons Creek Public School,722,Wilsons Creek Road,Wilsons Creek,,New South Wales,2482,Australia,Primary School,Kinder to Year 6,-28.570833,153.426178,Coed,Comprehensive
3457,Windellama Public School,3430,Windellama Road,Windellama,,New South Wales,2580,Australia,Primary School,Kinder to Year 6,-35.009988,149.833521,Coed,Comprehensive
3459,Windsor Public School,LOT 2,Dight Street,Windsor,,New South Wales,2756,Australia,Primary School,Kinder to Year 6,-33.610366,150.816413,Coed,Comprehensive
3461,Wingello Public School,591,Murrimba Road,Wingello,,New South Wales,2579,Australia,Primary School,Kinder to Year 6,-34.688162,150.153487,Coed,Comprehensive
3470,Wisemans Ferry Public School,5548,Old Northern Road,Wisemans Ferry,,New South Wales,2775,Australia,Primary School,Kinder to Year 6,-33.385958,150.984133,Coed,Comprehensive
3473,Wollar Public School,31,Barigan Street,Wollar,,New South Wales,2850,Australia,Primary School,Kinder to Year 6,-32.356524,149.948851,Coed,Comprehensive
3475,Wollongbar Public School,5,Rubiton Street,Wollongbar,,New South Wales,2477,Australia,Primary School,Kinder to Year 6,-28.826990,153.420113,Coed,Comprehensive
3477,Wollongong West Public School,442,Crown Street,West Wollongong,,New South Wales,2500,Australia,Primary School,Kinder to Year 6,-34.424597,150.871509,Coed,Comprehensive
3479,Wolumla Public School,47,Bega Street,Wolumla,,New South Wales,2550,Australia,Primary School,Kinder to Year 6,-36.832664,149.811656,Coed,Comprehensive
3482,Wombat Public School,46,Rose Street,Wombat,,New South Wales,2587,Australia,Primary School,Kinder to Year 6,-34.426627,148.245202,Coed,Comprehensive
3487,Wongarbon Public School,28,Railway Street,Wongarbon,,New South Wales,2831,Australia,Primary School,Kinder to Year 6,-32.333558,148.759119,Coed,Comprehensive
3490,Woodburn Public School,35,Woodburn Street,Woodburn,,New South Wales,2472,Australia,Primary School,Kinder to Year 6,-29.075390,153.339292,Coed,Comprehensive
3491,Woodenbong Central School,48,Roseberry Street,Woodenbong,,New South Wales,2476,Australia,Central/Community School,Kinder to Year 12,-28.389728,152.610148,Coed,Comprehensive
3499,Woodstock Public School,19,Parkes Street,Woodstock,,New South Wales,2793,Australia,Primary School,Kinder to Year 6,-33.745940,148.849046,Coed,Comprehensive
3501,Woolbrook Public School,12,Campfire Road,Woolbrook,,New South Wales,2354,Australia,Primary School,Kinder to Year 6,-30.970234,151.344607,Coed,Comprehensive
3503,Woolgoolga Public School,10,Scarborough Street,Woolgoolga,,New South Wales,2456,Australia,Primary School,Kinder to Year 6,-30.112673,153.196501,Coed,Comprehensive
3504,Borenore Public School,1245,The Escort Way,Borenore,,New South Wales,2800,Australia,Primary School,Kinder to Year 6,-33.251005,148.984209,Coed,Comprehensive
3506,Woolomin Public School,9,Dewhurst Street,Woolomin,,New South Wales,2340,Australia,Primary School,Kinder to Year 6,-31.301770,151.148070,Coed,Comprehensive
3510,Woonona Public School,1,Stewart Street,Woonona,,New South Wales,2517,Australia,Primary School,Kinder to Year 6,-34.345569,150.906806,Coed,Comprehensive
3518,Wyalong Public School,25,Conway Street,Wyalong,,New South Wales,2671,Australia,Primary School,Kinder to Year 6,-33.923925,147.242070,Coed,Comprehensive
3519,West Wyalong Public School,62,Park Street,West Wyalong,,New South Wales,2671,Australia,Primary School,Kinder to Year 6,-33.918502,147.204056,Coed,Comprehensive
3521,Wyangala Dam Public School,9,Winga Road,Wyangala,,New South Wales,2808,Australia,Primary School,Kinder to Year 6,-33.966981,148.947211,Coed,Comprehensive
3522,Wyee Public School,29,Badjewoi Street,Wyee,,New South Wales,2259,Australia,Primary School,Kinder to Year 6,-33.174833,151.482961,Coed,Comprehensive
3525,Wyndham Public School,NULL,NULL,Wyndham,,New South Wales,2550,Australia,Primary School,Kinder to Year 6,-36.929620,149.646560,Coed,Comprehensive
3527,Wyong Public School,52,Cutler Drive,Wyong,,New South Wales,2259,Australia,Primary School,Kinder to Year 6,-33.271886,151.426188,Coed,Comprehensive
3528,Wyong Creek Public School,583,Yarramalong Road,Wyong Creek,,New South Wales,2259,Australia,Primary School,Kinder to Year 6,-33.267129,151.348070,Coed,Comprehensive
3529,Wyrallah Public School,29,Agnes Street,Wyrallah,,New South Wales,2480,Australia,Primary School,Kinder to Year 6,-28.890407,153.305718,Coed,Comprehensive
3533,Yamba Public School,7,Mulgi Street,Yamba,,New South Wales,2464,Australia,Primary School,Kinder to Year 6,-29.439524,153.353157,Coed,Comprehensive
3534,Table Top Public School,556,Burma Road,Table Top,,New South Wales,2640,Australia,Primary School,Kinder to Year 6,-35.967573,147.007302,Coed,Comprehensive
3536,Yanco Public School,72,Progress Street,Yanco,,New South Wales,2703,Australia,Primary School,Kinder to Year 6,-34.597911,146.411211,Coed,Comprehensive
3537,Yanderra Public School,NULL,NULL,Yanderra,,New South Wales,2574,Australia,Primary School,Kinder to Year 6,-34.320475,150.571244,Coed,Comprehensive
3547,Yarrowitch Public School,48,Chandlers Road,Yarrowitch,,New South Wales,2354,Australia,Primary School,Kinder to Year 6,-31.250590,151.948210,Coed,Comprehensive
3549,Yass Public School,14,Laidlaw Street,Yass,,New South Wales,2582,Australia,Primary School,Kinder to Year 6,-34.837588,148.906865,Coed,Comprehensive
3554,Yenda Public School,41,Mirrool Avenue,Yenda,,New South Wales,2681,Australia,Primary School,Kinder to Year 6,-34.252389,146.198309,Coed,Comprehensive
