StateCode,State,District,City,Suburb,PostCode,Location,PropertyMedianValue,UpdatedYear,UpdatedMonth
NSW,NEW SOUTH WALES,NULL,SYDNEY,Cobargo,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Coolagolite,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Coolangubra,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Coopers Gully,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Devils Hole,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Doctor George Mountain,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Frogs Hollow,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Greendale,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Jellat Jellat,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kalaru,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kameruka,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kanoona,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kingswood,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mogareeka,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mogilla,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Morans Crossing,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mumbulla Mountain,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Murrah,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Myrtle Mountain,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Nelson,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,New Buildings,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Numbugga,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Pericoe,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Quaama,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Reedy Swamp,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Rocky Hall,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,South Wolumla,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Stony Creek,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tanja,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tantawangalo,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tarraganda,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tathra,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Toothdale,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Towamba,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Verona,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wallagoot,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wandella,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wapengo,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wolumla,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Yambulla,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Yankees Creek,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Yowrie,2550,NULL,419000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Boydtown,2551,NULL,414500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Eden,2551,NULL,414500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Edrom,2551,NULL,414500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Green Cape,2551,NULL,414500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kiah,2551,NULL,414500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Nadgee,2551,NULL,414500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Narrabarba,2551,NULL,414500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Nullica,2551,NULL,414500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Nungatta,2551,NULL,414500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Timbillica,2551,NULL,414500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wonboyn,2551,NULL,414500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wonboyn Lake,2551,NULL,414500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wonboyn North,2551,NULL,414500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Catherine Field,2557,NULL,840000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Rossmore,2557,NULL,840000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Eagle Vale,2558,NULL,612500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Eschol Park,2558,NULL,612500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kearns,2558,NULL,612500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Blairmount,2559,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Claymore,2559,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Airds,2560,NULL,593000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Ambarvale,2560,NULL,593000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Appin,2560,NULL,593000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Blair Athol,2560,NULL,593000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bradbury,2560,NULL,593000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Campbelltown,2560,NULL,593000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Campbelltown North,2560,NULL,593000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Cataract,2560,NULL,593000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Englorie Park,2560,NULL,593000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Gilead,2560,NULL,593000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Glen Alpine,2560,NULL,593000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kentlyn,2560,NULL,593000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Leumeah,2560,NULL,593000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Macarthur Square,2560,NULL,593000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Rosemeadow,2560,NULL,593000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Ruse,2560,NULL,593000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,St Helens Park,2560,NULL,593000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wedderburn,2560,NULL,593000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Woodbine,2560,NULL,593000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Glenquarie,2564,NULL,585000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Long Point,2564,NULL,585000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Macquarie Fields,2564,NULL,585000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Denham Court,2565,NULL,705000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Ingleburn,2565,NULL,705000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Macquarie Links,2565,NULL,705000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bow Bowing,2566,NULL,646500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Minto,2566,NULL,646500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Minto Heights,2566,NULL,646500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Raby,2566,NULL,646500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Varroville,2566,NULL,646500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Currans Hill,2567,NULL,750000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Harrington Park,2567,NULL,750000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mount Annan,2567,NULL,750000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Narellan,2567,NULL,750000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Narellan Vale,2567,NULL,750000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Smeaton Grange,2567,NULL,750000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Menangle,2568,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Douglas Park,2569,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Belimbla Park,2570,NULL,737750.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bickley Vale,2570,NULL,737750.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Brownlow Hill,2570,NULL,737750.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Camden,2570,NULL,737750.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Camden Park,2570,NULL,737750.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Camden South,2570,NULL,737750.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Cawdor,2570,NULL,737750.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Cobbitty,2570,NULL,737750.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Elderslie,2570,NULL,737750.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Ellis Lane,2570,NULL,737750.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Glenmore,2570,NULL,737750.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Grasmere,2570,NULL,737750.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kirkham,2570,NULL,737750.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mount Hunter,2570,NULL,737750.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Nattai,2570,NULL,737750.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Oakdale,2570,NULL,737750.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Oran Park,2570,NULL,737750.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Orangeville,2570,NULL,737750.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Spring Farm,2570,NULL,737750.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,The Oaks,2570,NULL,737750.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Theresa Park,2570,NULL,737750.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Werombi,2570,NULL,737750.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Balmoral,2571,NULL,720000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Buxton,2571,NULL,720000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Couridjah,2571,NULL,720000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Maldon,2571,NULL,720000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mowbray Park,2571,NULL,720000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Picton,2571,NULL,720000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Razorback,2571,NULL,720000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wilton,2571,NULL,720000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Lakesland,2572,NULL,681000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Thirlmere,2572,NULL,681000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tahmoor,2573,NULL,600000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Avon,2574,NULL,755000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bargo,2574,NULL,755000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Pheasants Nest,2574,NULL,755000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Yanderra,2574,NULL,755000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Alpine,2575,NULL,695000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Aylmerton,2575,NULL,695000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Braemar,2575,NULL,695000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bullio,2575,NULL,695000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Colo Vale,2575,NULL,695000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,High Range,2575,NULL,695000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Hill Top,2575,NULL,695000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Joadja,2575,NULL,695000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mandemar,2575,NULL,695000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mittagong,2575,NULL,695000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mount Lindsey,2575,NULL,695000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wattle Ridge,2575,NULL,695000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Welby,2575,NULL,695000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Willow Vale,2575,NULL,695000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Woodlands,2575,NULL,695000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Yerrinbool,2575,NULL,695000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bong Bong,2576,NULL,1135560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bowral,2576,NULL,1135560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Burradoo,2576,NULL,1135560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,East Bowral,2576,NULL,1135560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,East Kangaloon,2576,NULL,1135560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Glenquarry,2576,NULL,1135560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kangaloon,2576,NULL,1135560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Avoca,2577,NULL,753000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bangadilly,2577,NULL,753000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Barren Grounds,2577,NULL,753000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Barrengarry,2577,NULL,753000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Beaumont,2577,NULL,753000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Belanglo,2577,NULL,753000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Berrima,2577,NULL,753000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Burrawang,2577,NULL,753000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Calwalla,2577,NULL,753000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Canyonleigh,2577,NULL,753000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Carrington Falls,2577,NULL,753000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Fitzroy Falls,2577,NULL,753000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kangaroo Valley,2577,NULL,753000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Knights Hill,2577,NULL,753000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Macquarie Pass,2577,NULL,753000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Manchester Square,2577,NULL,753000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Medway,2577,NULL,753000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Meryla,2577,NULL,753000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Moss Vale,2577,NULL,753000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mount Murray,2577,NULL,753000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Myra Vale,2577,NULL,753000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,New Berrima,2577,NULL,753000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Paddys River,2577,NULL,753000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Pheasant Ground,2577,NULL,753000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Robertson,2577,NULL,753000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Sutton Forest,2577,NULL,753000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Upper Kangaroo River,2577,NULL,753000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Upper Kangaroo Valley,2577,NULL,753000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Werai,2577,NULL,753000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wildes Meadow,2577,NULL,753000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Yarrunga,2577,NULL,753000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bundanoon,2578,NULL,680000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Big Hill,2579,NULL,640000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Brayton,2579,NULL,640000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Exeter,2579,NULL,640000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Marulan,2579,NULL,640000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Marulan South,2579,NULL,640000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Penrose,2579,NULL,640000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tallong,2579,NULL,640000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wingello,2579,NULL,640000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bannaby,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bannister,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,BRISBANE,Brisbane Grove,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bungonia,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Currawang,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Golspie,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,GOULBURN,Goulburn,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,GOULBURN,Goulburn North,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Greenwich Park,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Gundary,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Jerrong,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kingsdale,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,BATHURST,Lake Bathurst,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Leighwood,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mayfield,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mcalister,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Middle Arm,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mount Fairy,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mount Rae,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mummel,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Parkesbourne,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Quialigo,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Roslyn,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Run-O-Waters,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tarago,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Taralga,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tarlo,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tirrannaville,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Towrang,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wayo,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wiarborough,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Windellama,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wombeyan Caves,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Woodhouselee,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wowagin,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Yalbraith,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Yarra,2580,NULL,418630.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bellmount Forest,2581,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bevendale,2581,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Biala,2581,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Blakney Creek,2581,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Breadalbane,2581,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Broadway,2581,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Collector,2581,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Cullerin,2581,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Dalton,2581,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Gunning,2581,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Gurrundah,2581,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Lade Vale,2581,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Lake George,2581,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Lerida,2581,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Merrill,2581,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Oolong,2581,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wollogorang,2581,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bango,2582,NULL,472000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Berremangra,2582,NULL,472000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Boambolo,2582,NULL,472000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bookham,2582,NULL,472000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bowning,2582,NULL,472000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Burrinjuck,2582,NULL,472000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Cavan,2582,NULL,472000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Good Hope,2582,NULL,472000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Jeir,2582,NULL,472000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Jerrawa,2582,NULL,472000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kangiara,2582,NULL,472000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Laverstock,2582,NULL,472000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Manton,2582,NULL,472000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Marchmont,2582,NULL,472000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mullion,2582,NULL,472000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Murrumbateman,2582,NULL,472000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Nanangroe,2582,NULL,472000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Narrangullen,2582,NULL,472000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wee Jasper,2582,NULL,472000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Woolgarlo,2582,NULL,472000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Yass,2582,NULL,472000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Yass River,2582,NULL,472000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bigga,2583,NULL,299000.00,2017,6
